"Thumb";"Name";"SKU";"Seller";"Revenue";"Lost profit";"Sales";"Balance";"Turnover days";"Frozen stocks percent";"Base price";"Basic Sale";"Basic Sale Price";"Price with WB wallet";"Comments Valuation";"Latest rating avg";"Comments";"Days in website";"Search cpm avg"
"https://basket-16.wbbasket.ru/vol2491/part249175/249175904/images/c246x328/1.webp";"Восстанавливающий набор миниатюр The Real Noni Starter Kit";249175904;"Asian Beauty Cosmetic";0;"0";0;0;0;"0";2500;53;1170;1146;"0";"0";0;157;0
"https://basket-16.wbbasket.ru/vol2546/part254666/254666534/images/c246x328/1.webp";"Гель-пенка для умывания с комплексом церамидов";254666534;"ИП Бейспекова";0;"0";0;0;0;"0";2500;25;1858;1820;"5";"0";2;161;0
"https://basket-19.wbbasket.ru/vol3158/part315822/315822224/images/c246x328/1.webp";"Восстанавливающий тонер Noni Moisture Balancing Toner";315822224;"ИП Сим С А";0;"0";0;4;-1;"100";3500;64;1260;1234;"0";"0";0;0;0
"https://basket-14.wbbasket.ru/vol2167/part216742/216742964/images/c246x328/1.webp";"Слабокислотная очищающая пенка";216742964;"ИП Бармина И С";0;"0";0;0;0;"0";1100;28;792;776;"4,6";"0";25;320;0
"https://basket-13.wbbasket.ru/vol1979/part197918/197918624/images/c246x328/1.webp";"Крем с нони The Real Noni Energy Repair Cream 50 мл";197918624;"Ильясов М. И.";0;"0";0;0;0;"0";2199;28;1583;1551;"0";"0";0;402;0
"https://basket-19.wbbasket.ru/vol3116/part311692/311692934/images/c246x328/1.webp";"Бустер The Vita−A Retinol Shot Tightening booster 15 мл";311692934;"ИП Жумаханов";0;"0";0;0;0;"0";2499;44;1385;1357;"5";"0";1;19;0
"https://basket-16.wbbasket.ru/vol2621/part262178/262178024/images/c246x328/1.webp";"Крем для лица против пигментации с глутатионом 35мл";262178024;"ИП Горяной Д В";0;"0";0;0;0;"0";2345;24;1772;1736;"0";"0";0;92;0
"https://basket-12.wbbasket.ru/vol1802/part180217/180217154/images/c246x328/1.webp";"Масло гидрофильное, 150 мл";180217154;"ИП Пшигоцкая Д А";0;"0";0;0;0;"0";1790;39;1082;1060;"5";"5";2;441;0
"https://basket-16.wbbasket.ru/vol2582/part258294/258294524/images/c246x328/1.webp";"Ампульный мист с экстрактом нони 50 мл";258294524;"ИП Агабегова С Ш";0;"0";0;0;0;"0";1700;35;1099;1077;"5";"0";1;144;0
"https://basket-15.wbbasket.ru/vol2226/part222628/222628514/images/c246x328/1.webp";"Маска тканевая";222628514;"ИП Мирохин Евгений Антонович";0;"0";0;0;0;"0";692;50;343;336;"0";"0";0;287;0
"https://basket-17.wbbasket.ru/vol2633/part263320/263320274/images/c246x328/1.webp";"Солнцезащитный крем Dual Barrier Watery Sun Cream";263320274;"ИП Гаджиев М Х";0;"0";0;0;0;"0";1900;32;1276;1250;"0";"0";0;126;0
"https://basket-19.wbbasket.ru/vol3166/part316674/316674734/images/c246x328/1.webp";"Гидрофильное масло Celimax Cleansing Oil";316674734;"ИП Усембеков Канат Мелдебекович";0;"0";0;0;0;"0";2499;16;2099;2057;"0";"0";0;7;0
"https://basket-15.wbbasket.ru/vol2253/part225341/225341054/images/c246x328/1.webp";"Корейский крем для лица и тела с экстрактом нони";225341054;"ИП Абубакиров";0;"0";0;0;0;"0";5000;54;2257;2211;"5";"5";4;285;0
"https://basket-17.wbbasket.ru/vol2684/part268490/268490414/images/c246x328/1.webp";"Слабокислотная очищающая пенка для умывания,";268490414;"ИП Абубакиров";0;"0";0;1;-1;"100";2000;62;756;740;"0";"0";0;108;0
"https://basket-19.wbbasket.ru/vol3182/part318238/318238184/images/c246x328/1.webp";"Крем для лица восстанавливающий на основе нони";318238184;"ИП Шайх Заде С А";0;"0";0;0;0;"0";2450;16;2058;2016;"0";"0";0;4;0
"https://basket-19.wbbasket.ru/vol3083/part308319/308319104/images/c246x328/1.webp";"Celimax Набор миниатюр с нони The Real Noni Starter Kit";308319104;"Live";0;"0";0;0;0;"0";2100;48;1087;1065;"0";"0";0;30;0
"https://basket-14.wbbasket.ru/vol2068/part206867/206867744/images/c246x328/1.webp";"Увлажняющий тройной набор для ухода крем сыворотка тонер";206867744;"Риска";0;"0";0;0;0;"0";6700;16;5628;5515;"5";"5";10;363;0
"https://basket-13.wbbasket.ru/vol1949/part194994/194994494/images/c246x328/1.webp";"Восстанавливающий крем для век с экстрактом нони";194994494;"Рамазанов Рамазан Меджидович";0;"0";0;0;0;"0";2100;41;1234;1209;"4,8";"4,33";16;418;0
"https://basket-18.wbbasket.ru/vol2967/part296738/296738504/images/c246x328/1.webp";"Гидрофильное масло для лица с экстрактом жожоба 150 мл";296738504;"ИП Желнин Е П";0;"0";0;0;0;"0";4422;46;2387;2339;"0";"0";0;55;0
"https://basket-13.wbbasket.ru/vol1948/part194886/194886494/images/c246x328/1.webp";"Celimax Крем для глаз антивозрастной";194886494;"ИП Рашидов М К";0;"0";0;0;0;"0";3000;24;2268;2222;"5";"0";33;419;0
