"Thumb";"Name";"SKU";"Seller";"Revenue";"Lost profit";"Sales";"Balance";"Turnover days";"Frozen stocks percent";"Base price";"Basic Sale";"Basic Sale Price";"Price with WB wallet";"Comments Valuation";"Latest rating avg";"Comments";"Days in website";"Search cpm avg"
"https://basket-16.wbbasket.ru/vol2582/part258285/258285634/images/c246x328/1.webp";"Увлажняющий лосьон для лица Noni Lotion";258285634;"ИП Агабегова С Ш";2694;"67542,43";2;0;0;"0";2600;46;1397;1369;"5";"5";5;144;0
"https://basket-13.wbbasket.ru/vol1954/part195442/195442541/images/c246x328/1.webp";"Восстанавливающий крем на основе нони";195442541;"ИП Чупанов М М";2688;"978432";2;0;0;"0";2400;41;1411;1382;"4,9";"4,75";24;417;0
"https://basket-12.wbbasket.ru/vol1776/part177624/177624274/images/c246x328/1.webp";"Барьерный крем Dual Barrier Skin Wearable Cream";177624274;"ИП Каримбердиев";2679;"28864,06";1;0;0;"0";2870;5;2700;2646;"0";"0";0;489;0
"https://basket-18.wbbasket.ru/vol2886/part288687/288687554/images/c246x328/1.webp";"Тонер мист для лица увлажняющий 50 мл с нони";288687554;"ООО Крем ШОП";2672;"51510,22";2;0;0;"0";2750;56;1188;1164;"5";"5";1;68;0
"https://basket-15.wbbasket.ru/vol2296/part229668/229668949/images/c246x328/1.webp";"Очищающие пэды для лица для удаления макияжа";229668949;"ИП Муртазалиев И С";2649;"14313,89";2;0;0;"0";2200;16;1848;1811;"4,9";"0";6;266;0
"https://basket-17.wbbasket.ru/vol2830/part283001/283001644/images/c246x328/1.webp";"крем для сухой и чувствительной кожи";283001644;"ИП Цой О";2645;"480067,5";2;0;0;"0";3000;52;1411;1382;"4,8";"4";6;76;0
"https://basket-16.wbbasket.ru/vol2559/part255996/255996618/images/c246x328/1.webp";"Отшелушивающие тонер-пэды с BHA-кислотами 60 шт";255996618;"ИП Андрей Ким";2629;"117319,12";2;1;4;"0";1819;16;1527;1496;"4,8";"3";27;152;0
"https://basket-12.wbbasket.ru/vol1904/part190443/190443015/images/c246x328/1.webp";"Успокаивающий набор для лица с травами нони";190443015;"Firmach";2628;"476982";1;0;0;"0";3400;25;2533;2482;"0";"0";0;435;0
"https://basket-15.wbbasket.ru/vol2307/part230730/230730775/images/c246x328/1.webp";"Восстанавливающий крем для лица с экстрактом нони, 50 мл";230730775;"ИП Байсейтова";2626;"32873,63";2;0;0;"0";6000;81;1123;1100;"4,7";"1";14;260;0
"https://basket-15.wbbasket.ru/vol2378/part237819/237819214/images/c246x328/1.webp";"Увлажняющий крем для лица с коллагеном";237819214;"Риска";2624;"9814,44";1;0;0;"0";3200;28;2304;2257;"0";"0";0;229;0
"https://basket-15.wbbasket.ru/vol2288/part228848/228848323/images/c246x328/1.webp";"лосьон c нони";228848323;"ИП Ахмедов А М";2623;"2047,22";2;1;102;"100";3000;24;2268;2222;"0";"0";0;270;0
"https://basket-14.wbbasket.ru/vol2090/part209038/209038434/images/c246x328/1.webp";"Увлажняющий набор с центеллой для лица пилинг-пэды+сыворотка";209038434;"Риска";2619;"77042,25";1;0;0;"0";3690;16;3099;3037;"5";"5";1;355;0
"https://basket-16.wbbasket.ru/vol2570/part257023/257023555/images/c246x328/1.webp";"Сыворотка для лица The Real Noni Energy Ampoule 30 мл";257023555;"ИП Агабегова С Ш";2584;"132153,14";2;0;0;"0";2300;45;1258;1232;"5";"5";5;144;0
"https://basket-16.wbbasket.ru/vol2433/part243333/243333848/images/c246x328/1.webp";"Увлажняющий набор уходовых средств для лица";243333848;"Miss Beauty";2582;"311561,33";2;0;0;"0";2000;30;1392;1364;"5";"5";4;203;0
"https://basket-17.wbbasket.ru/vol2649/part264912/264912851/images/c246x328/1.webp";"Осветляющие тонер-пэды Pore+Dark Spot Brightening Pad";264912851;"Korea Love";2577;"114998,62";2;0;0;"0";3808;44;2111;2068;"1";"1";1;122;0
"https://basket-16.wbbasket.ru/vol2428/part242874/242874771/images/c246x328/1.webp";"Сыворотка для лица The Real Noni Energy Ampoule 30 мл";242874771;"Miss Beauty";2571;"34965,6";2;0;0;"0";2100;38;1284;1258;"4,7";"4";638;206;0
"https://basket-16.wbbasket.ru/vol2597/part259723/259723256/images/c246x328/1.webp";"крем для лица";259723256;"ИП Гаджиев М Х";2570;"185040";2;1;2;"0";2300;32;1545;1514;"0";"0";1;137;0
"https://basket-18.wbbasket.ru/vol3050/part305090/305090240/images/c246x328/1.webp";"Сыворотка с микроиглами и ретинолом";305090240;"ИП Маметова";2540;"924560";1;0;0;"0";3200;5;3010;2949;"5";"5";3;40;0
"https://basket-18.wbbasket.ru/vol3013/part301372/301372794/images/c246x328/1.webp";"Сыворотка с микроиглами и ретинолом";301372794;"ИП Маметова";2540;"924560";1;0;0;"0";3200;5;3010;2949;"3";"0";2;48;0
"https://basket-14.wbbasket.ru/vol2112/part211282/211282313/images/c246x328/1.webp";"Кислородная эссенция Peptide 9 Volume All In One Essence PRO";211282313;"ИП Дин Ислам";2540;"59266,67";1;0;0;"0";2700;5;2540;2489;"5";"0";4;345;0
"https://basket-17.wbbasket.ru/vol2641/part264122/264122810/images/c246x328/1.webp";"Пилинг-пэды от воспалений для проблемной кожи 60шт";264122810;"Verovika";2535;"460102,5";2;0;0;"0";3450;64;1242;1217;"4";"1";4;121;0
"https://basket-16.wbbasket.ru/vol2466/part246689/246689029/images/c246x328/1.webp";"Успокаивающая ампула Celimax Noni Energy Ampoule 10 ml";246689029;"ООО ДТС";2534;"129596";7;0;0;"0";520;36;331;324;"4,8";"4,4";130;180;0
"https://basket-17.wbbasket.ru/vol2666/part266635/266635984/images/c246x328/1.webp";"Набор сыворотка осветляющая 35мл+пэды для лица 100мл";266635984;"M.i.m Showroom";2527;"919828";1;0;0;"0";3900;32;2620;2567;"5";"0";3;117;0
"https://basket-17.wbbasket.ru/vol2661/part266133/266133965/images/c246x328/1.webp";"Набор тонер 150мл. + сыворотка 30мл.";266133965;"M.i.m Showroom";2527;"99956,89";1;0;0;"0";4000;32;2688;2634;"5";"0";3;117;0
"https://basket-17.wbbasket.ru/vol2747/part274711/274711174/images/c246x328/1.webp";"Набор уходовых средств для лица для защиты барьера Celimax";274711174;"Гасанов Шамиль Магомаевич";2522;"457743";2;0;0;"0";1900;32;1292;1266;"5";"5";10;95;0
"https://basket-15.wbbasket.ru/vol2303/part230399/230399101/images/c246x328/1.webp";"Успокаивающий набор с нони маска глиняная + мист";230399101;"ИП Ильясова П М";2511;"10771,83";1;0;0;"0";3100;21;2421;2372;"4,6";"0";9;261;0
