"Thumb";"Name";"SKU";"Seller";"Revenue";"Lost profit";"Sales";"Balance";"Turnover days";"Frozen stocks percent";"Base price";"Basic Sale";"Basic Sale Price";"Price with WB wallet";"Comments Valuation";"Latest rating avg";"Comments";"Days in website";"Search cpm avg"
"https://basket-12.wbbasket.ru/vol1902/part190243/190243428/images/c246x328/1.webp";"Успокаивающий набор для лица с травами нони";190243428;"Риска";0;"0";0;0;0;"0";4000;19;3240;3240;"0";"0";0;376;0
"https://basket-17.wbbasket.ru/vol2747/part274732/274732998/images/c246x328/1.webp";"Эссенция для лица с ниацинамидом (себорегулирующая) 30 мл";274732998;"Am.store";0;"0";0;0;0;"0";5198;45;2820;2820;"0";"0";0;32;0
"https://basket-17.wbbasket.ru/vol2723/part272330/272330868/images/c246x328/1.webp";"Корейское гидрофильное масло для лица";272330868;"Seol";0;"0";0;0;0;"0";3000;59;1224;1187;"0";"0";0;39;0
"https://basket-12.wbbasket.ru/vol1733/part173354/173354148/images/c246x328/1.webp";"Крем для лица выравнивающий тон кожи";173354148;"ИП Талдонов А Г";0;"0";0;0;0;"0";1544;37;958;958;"0";"0";0;470;0
"https://basket-15.wbbasket.ru/vol2332/part233289/233289708/images/c246x328/1.webp";"Барьерный крем";233289708;"ИП Алескерова С А";0;"0";0;0;0;"0";2200;31;1518;1518;"0";"0";0;189;0
"https://basket-18.wbbasket.ru/vol2858/part285897/285897168/images/c246x328/1.webp";"Noni Mist The Real Спрей для лица с экстрактом нони 50мл";285897168;"Апельсин шоп";0;"0";0;0;0;"0";2200;38;1354;1354;"0";"0";0;11;0
"https://basket-15.wbbasket.ru/vol2300/part230047/230047668/images/c246x328/1.webp";"Derma Nature Fresh Blackhead Jojoba Cleansing Масло";230047668;"ИП Кайыржан";0;"0";0;0;0;"0";1600;51;783;783;"0";"0";0;202;0
"https://basket-12.wbbasket.ru/vol1902/part190227/190227108/images/c246x328/1.webp";"Успокаивающий набор для лица с травами нони";190227108;"Риска";0;"0";0;0;0;"0";4200;19;3402;3402;"4,1";"0";16;376;0
"https://basket-18.wbbasket.ru/vol2922/part292226/292226688/images/c246x328/1.webp";"Пенка для умывания лица очищающая умывалка Celimax Корея";292226688;"ИП I Like";0;"0";0;0;0;"0";3036;42;1731;1731;"5";"0";1;1;0
"https://basket-12.wbbasket.ru/vol1784/part178466/178466238/images/c246x328/1.webp";"Крем для лица успокаивающий с центеллой азиатской";178466238;"Сулейманов Заур Алигусейнович";0;"0";0;0;0;"0";1500;37;931;931;"0";"0";0;425;0
"https://basket-15.wbbasket.ru/vol2321/part232135/232135818/images/c246x328/1.webp";"The Real Noni Moisture Balancing Toner";232135818;"Beisen";0;"0";0;0;0;"0";2500;42;1447;1447;"4,8";"0";70;194;0
"https://basket-17.wbbasket.ru/vol2757/part275729/275729538/images/c246x328/1.webp";"Пузырьковая пенка с экстрактом нони Celimax The Real Noni A";275729538;"ИП Пантелюк И С";0;"0";0;0;0;"0";7337;35;4754;4754;"0";"0";0;28;0
"https://basket-12.wbbasket.ru/vol1807/part180715/180715908/images/c246x328/1.webp";"Сыворотка для лица The Real Noni Energy Ampoule 30 мл";180715908;"Topface";0;"0";0;0;0;"0";2100;38;1292;1292;"4,9";"5";36;419;0
"https://basket-16.wbbasket.ru/vol2406/part240668/240668448/images/c246x328/1.webp";"Увлажняющий лосьон для лица Noni Lotion";240668448;"ИП Салихова К А";0;"0";0;0;0;"0";2460;42;1408;1408;"0";"0";0;155;0
"https://basket-12.wbbasket.ru/vol1755/part175523/175523298/images/c246x328/1.webp";"Масло гидрофильное с жожоба";175523298;"ИП Талдонова В В";0;"0";0;0;0;"0";743;37;461;461;"0";"0";0;435;0
"https://basket-12.wbbasket.ru/vol1762/part176258/176258658/images/c246x328/1.webp";"Крем для лица с экстрактом нони миниатюра";176258658;"ИП Талдонова О А";0;"0";0;0;0;"0";707;37;439;439;"5";"5";2;430;0
"https://basket-12.wbbasket.ru/vol1762/part176258/176258748/images/c246x328/1.webp";"Мист-спрей ампульный для лица с экстрактом нони";176258748;"ИП Талдонова О А";0;"0";0;0;0;"0";2178;37;1352;1352;"0";"0";0;447;0
"https://basket-15.wbbasket.ru/vol2254/part225414/225414408/images/c246x328/1.webp";"Гидрофильное масло для лица 150 мл";225414408;"ООО Сдэк Южный Урал";0;"0";0;0;0;"0";4987;71;1410;1410;"4,8";"1";332;212;0
"https://basket-17.wbbasket.ru/vol2797/part279716/279716178/images/c246x328/1.webp";"Крем с глутатионом против пигментации";279716178;"ИП Борисова Елена Николаевна";0;"0";0;0;0;"0";2376;44;1308;1308;"5";"0";1;20;0
"https://basket-17.wbbasket.ru/vol2781/part278171/278171628/images/c246x328/1.webp";"Барьерная сыворотка-бустер с комплексом церамидов";278171628;"ИП Азаев Р З";0;"0";0;0;0;"0";2500;19;2025;2025;"0";"0";0;26;0
"https://basket-17.wbbasket.ru/vol2783/part278335/278335278/images/c246x328/1.webp";"Слабокислотная очищающая пенка Celimax";278335278;"ИП Чупанова Н Т";0;"0";0;0;0;"0";1100;19;891;891;"0";"0";0;15;0
"https://basket-12.wbbasket.ru/vol1781/part178186/178186158/images/c246x328/1.webp";"Гель для умывания лица Dual Barrier Mild Gel Cleanser 200мл";178186158;"Бота";0;"0";0;0;0;"0";5000;33;3341;3341;"5";"0";1;432;0
"https://basket-15.wbbasket.ru/vol2395/part239581/239581848/images/c246x328/1.webp";"Солнцезащитный крем Dual Barrier Watery Sun Cream";239581848;"ИП Салихов А С";0;"0";0;0;0;"0";2260;36;1428;1385;"0";"0";0;159;0
"https://basket-17.wbbasket.ru/vol2647/part264751/264751548/images/c246x328/1.webp";"Очищающий набор гель-пенка + тоник";264751548;"Магомедов Магомед Гаджимурадович";0;"0";0;0;0;"0";3500;19;2835;2835;"0";"0";0;63;0
"https://basket-16.wbbasket.ru/vol2596/part259664/259664388/images/c246x328/1.webp";"Крем для кожи вокруг глаз антивозрастной";259664388;"К.а.а";0;"0";0;0;0;"0";2200;19;1782;1782;"5";"0";1;83;0
"https://basket-16.wbbasket.ru/vol2439/part243923/243923478/images/c246x328/1.webp";"Увлажняющий лосьон для лица Noni Lotion";243923478;"Алимирзаев Гасан Мухтарович";0;"0";0;0;0;"0";2650;44;1481;1481;"0";"0";0;140;0
"https://basket-14.wbbasket.ru/vol2093/part209381/209381388/images/c246x328/1.webp";"Осветляющий крем для лица c глутатионом";209381388;"ИП Абдулманапов А П";0;"0";0;0;0;"0";1450;36;920;920;"0";"0";0;293;0
"https://basket-17.wbbasket.ru/vol2795/part279555/279555498/images/c246x328/1.webp";"Тонер-пэды для выравнивания тона и рельефа кожи";279555498;"Адухов Хабибула Магомедович";0;"0";0;0;0;"0";1800;19;1458;1458;"0";"0";0;23;0
"https://basket-14.wbbasket.ru/vol2090/part209030/209030268/images/c246x328/1.webp";"Увлажняющий набор с центеллой для лица";209030268;"Риска";0;"0";0;0;0;"0";3150;19;2551;2551;"5";"0";1;295;0
"https://basket-16.wbbasket.ru/vol2445/part244575/244575318/images/c246x328/1.webp";"Успокаивающий набор для лица крем + тканевые маски 5 шт";244575318;"ИП Муртазалиев И С";0;"0";0;0;0;"0";2900;19;2349;2349;"0";"0";0;137;0
"https://basket-18.wbbasket.ru/vol2860/part286011/286011558/images/c246x328/1.webp";"Сыворотка для лица осветляющая Celimax Pore+Dark Spot Serum";286011558;"Лили";0;"0";0;0;0;"0";2150;19;1741;1741;"0";"0";0;12;0
"https://basket-17.wbbasket.ru/vol2781/part278146/278146218/images/c246x328/1.webp";"Восстанавливающий крем на основе нони";278146218;"ИП Чупанова Н Т";0;"0";0;0;0;"0";2100;19;1701;1701;"0";"0";0;14;0
"https://basket-16.wbbasket.ru/vol2496/part249613/249613698/images/c246x328/1.webp";"Солнцезащитный крем Dual Barrier Watery Sun Cream SPF50+";249613698;"Korbutik";0;"0";0;0;0;"0";1800;31;1239;1239;"0";"0";0;117;0
